"first_name","middle_name","last_name","full_name","gender","origin"
"xavier","","castellsagué","xavier castellsagué","m","pubmed"
"xavier","","castellanos"," xavier castellanos","m","pubmed"
"philip","","castle","philip castle","m","pubmed"
"victor","","castro","victor castro","m","pubmed"
"aaron","","caughey","aaron caughey","m","pubmed"
"jane","","cauley","jane cauley","f","pubmed"
"joanne","","cecil","joanne cecil","f","pubmed"
"usha","","chakravarthy","usha chakravarthy","f","pubmed"
"eliza","","chakravarty","eliza chakravarty","f","pubmed"
"naga","","chalasani","naga chalasani","m","pubmed"
"melanie","","chalder","melanie chalder","f","pubmed"
"christina","","chambers","christina chambers","f","pubmed"
"henry","lik-yuen","chan","henry lik-yuen chan","m","pubmed"
"an-wen","","chan","an-wen chan","m","pubmed"
"andrew","","chan","andrew chan","m","pubmed"
"paul","","chan","paul chan","m","pubmed"
"kit","yee","chan","kit yee chan","f","pubmed"
"juliana","","chan","juliana chan","f","pubmed"
"patricia","","chang","patricia chang","f","pubmed"
"ranee","","chatterjee","ranee chatterjee","f","pubmed"
"samena","","chaudhry","samena chaudhry","f","pubmed"
"sarwat","","chaudhry","sarwat chaudhry","f","pubmed"
"yu","","chen","yu chen","f","pubmed"
"lena","","chen","lena chen","f","pubmed"
"mark","","chen","mark chen","m","pubmed"
"jin-shing","","chen","jin-shing chen","m","pubmed"
"bao-quan","","cheng","bao-quan cheng","m","pubmed"
"alexander","","chester","alexander chester","m","pubmed"
"helen","","chew","helen chew","f","pubmed"
"helen","","cheyne","helen cheyne","f","pubmed"
"elizabeth","","chiao","elizabeth chiao","f","pubmed"
"john","","childs","john childs","m","pubmed"
"chor-sang","","chim","chor-sang chim","m","pubmed"
"patrick","","chinnery","patrick chinnery","m","pubmed"
"iacopo","","chiodini","iacopo chiodini","m","pubmed"
"elaine","","chiquette","elaine chiquette","f","pubmed"
"rowan","","chlebowski","rowan chlebowski","m","pubmed"
"eunyoung","","cho","eunyoung cho","f","pubmed"
"hyon","","choi","hyon choi","m","pubmed"
"elaine","w-t","chong","elaine w-t chong","f","pubmed"
"niteesh","","choudhry","niteesh choudhry","m","pubmed"
"mahbub","elahi","chowdhury","mahbub elahi chowdhury","m","pubmed"
"gerardo","","chowell","gerardo chowell","m","pubmed"
"william","","christen","william christen","m","pubmed"
"leslie","","christenson","leslie christenson","f","pubmed"
"mei","","chung","mei chung","f","pubmed"
"sheng-chia","","chung","sheng-chia chung","f","pubmed"
"marco","","cicardi","marco cicardi","m","pubmed"
"andrea","","cipriani","andrea cipriani","f","pubmed"
"sebahattin","","cirak","sebahattin cirak","m","pubmed"
"roberto","","civitelli","roberto civitelli","m","pubmed"
"robert","","clarke","robert clarke","m","pubmed"
"thomas","","clasen","thomas clasen","m","pubmed"
"paul","","cleary","paul cleary","m","pubmed"
"john","","cleland","john cleland","m","pubmed"
"denis","","clement","denis clement","m","pubmed"
"fiona","","clement","fiona clement","f","pubmed"
"patrick","","clyde","patrick clyde","m","pubmed"
"sven","","cnattingius","sven cnattingius","m","pubmed"
"sarah","","cockayne","sarah cockayne","f","pubmed"
"alexander","","cohen","alexander cohen","m","pubmed"
"anna","","cohen","anna cohen","f","pubmed"
"myron","","cohen","myron cohen","m","pubmed"
"steven","","cohen","steven cohen","m","pubmed"
"nananda","","col","nananda col","f","pubmed"
"robert","","coleman","robert coleman","m","pubmed"
"tracie","","collins","tracie collins","f","pubmed"
"ian","","colman","ian colman","m","pubmed"
"alain","","combes","alain combes","m","pubmed"
"laura","","conklin","laura conklin","f","pubmed"
"gary","","cook","gary cook","m","pubmed"
"nancy","","cook","nancy cook","f","pubmed"
"filip","","cools","filip cools","m","pubmed"
"nicola","","cooper","nicola cooper","f","pubmed"
"william","","cooper","william cooper","m","pubmed"
"bruce","","cooper","bruce cooper","m","pubmed"
"elizabeth","","corbett","elizabeth corbett","f","pubmed"
"marilyn","","cornelis","marilyn cornelis","f","pubmed"
"patricia","","cornish","patricia cornish","f","pubmed"
"vicente","","corrales-medina","vicente corrales-medina","m","pubmed"
"andrew","","correia","andrew correia","m","pubmed"
"howard","","corwin","howard corwin","m","pubmed"
"felicia","","cosman","felicia cosman","f","pubmed"
"kate","","costeloe","kate costeloe","f","pubmed"
"karen","","costenbader","karen costenbader","f","pubmed"
"pierre","","côté","pierre côté","m","pubmed"
"peter","","cotton","peter cotton","m","pubmed"
"yaya","","coulibaly","yaya coulibaly","m","pubmed"
"steven","","counsell","steven counsell","m","pubmed"
"carol","","coupland","carol coupland","f","pubmed"
"anita","","courcoulas","anita courcoulas","f","pubmed"
"joanna","","cowell"," joanna cowell","f","pubmed"
"karen","","cowgill","karen cowgill","f","pubmed"
"benjamin","","cowling","benjamin cowling","m","pubmed"
"carolyn","","crandall","carolyn crandall","f","pubmed"
"paul","","crane","paul crane","m","pubmed"
"ian","","roberts","ian roberts","m","pubmed"
"mike","","crawford","mike crawford","m","pubmed"
"bronwyn","","crawford","bronwyn crawford","f","pubmed"
"jenny","","cresswell","jenny cresswell","f","pubmed"
"jennifer","","croswell","jennifer croswell","f","pubmed"
"lia","","crotti","lia crotti","f","pubmed"
"caroline","","crowther","caroline crowther","f","pubmed"
"nancy","","crum-cianflone","nancy crum-cianflone","f","pubmed"
"maria-teresa","","cuddihy","maria-teresa cuddihy","f","pubmed"
"jennifer","","cummings","jennifer cummings","f","pubmed"
"steven","","cummings","steven cummings","m","pubmed"
"jeffrey","","cummings","jeffrey cummings","m","pubmed"
"gary","","curhan","gary curhan","m","pubmed"
"lesley","","curtis","lesley curtis","f","pubmed"
"marcelo","","cypel","marcelo cypel","m","pubmed"
"aaron","","cypess","aaron cypess","m","pubmed"
"valérie","","d'acremont","valérie d'acremont","f","pubmed"
"erika","","d'agata","erika d'agata","f","pubmed"
"gilles","","dagenais","gilles dagenais","m","pubmed"
"issa","","dahabreh","issa dahabreh","m","pubmed"
"morten","","dahl","morten dahl","m","pubmed"
"cher","","dallal","cher dallal","f","pubmed"
"goodarz","","danaei","goodarz danaei","m","pubmed"
"nick","","daneman","nick daneman","m","pubmed"
"sandeep","","dave","sandeep dave","m","pubmed"
"michael","","davidson","michael davidson","m","pubmed"
"bruce","","davidson","bruce davidson","m","pubmed"
"helen","","davies","helen davies","f","pubmed"
"martha","","daviglus","martha daviglus","f","pubmed"
"peter","","davis","peter davis","m","pubmed"
"terry","","davis","terry davis","f","pubmed"
"susan","","davis","susan davis","f","pubmed"
"philip","","davis","philip davis","m","pubmed"
"gustavo","","dayan","gustavo dayan","m","pubmed"
"marieke","","de groot","marieke de groot","f","pubmed"
"peter","","de leeuw","peter de leeuw","m","pubmed"
"james","","de lemos","james de lemos","m","pubmed"
"marcos","","de lima","marcos de lima","m","pubmed"
"giuseppe","","de luca","giuseppe de luca","m","pubmed"
"janne","","de ruyter","janne de ruyter","f","pubmed"
"pernette","","de sauvage nolting","pernette de sauvage nolting","f","pubmed"
"douglas","","decarolis","douglas decarolis","m","pubmed"
"hervé","","decousus","hervé decousus","m","pubmed"
"christopher","","defilippi","christopher defilippi","m","pubmed"
"george","","demetri","george demetri","m","pubmed"
"linda","","demma","linda demma","f","pubmed"
"leslie","","dennis","leslie dennis","f","pubmed"
"francesco","","dentali","francesco dentali","m","pubmed"
"rajat","","deo","rajat deo","m","pubmed"
"evelyn","","depoortere","evelyn depoortere","f","pubmed"
"sanjay","","desai","sanjay desai","m","pubmed"
"stephanie","","devaney","stephanie devaney","f","pubmed"
"valérie","","devauchelle-pensec","valérie devauchelle-pensec","f","pubmed"
"kent","","dezee","kent dezee","m","pubmed"
"emanuele","","di angelantonio","emanuele di angelantonio","m","pubmed"
"gian","luca","di tanna","gian luca di tanna","m","pubmed"
"howard","","dickler","howard dickler","m","pubmed"
"volker","","diehl","volker diehl","m","pubmed"
"susan","","diem","susan diem","f","pubmed"
"binh","an","diep","binh an diep","m","pubmed"
"allen","","dietrich","allen dietrich","m","pubmed"
"daniel","","dindo","daniel dindo","m","pubmed"
"luc","","djoussé","luc djoussé","m","pubmed"
"dorcas","","dobie","dorcas dobie","f","pubmed"
"harald","","dobnig","harald dobnig","m","pubmed"
"sara","","dolan","sara dolan","f","pubmed"
"michael","","domanski","michael domanski","m","pubmed"
"james","","donahue","james donahue","m","pubmed"
"deborah","","donnell","deborah donnell","f","pubmed"
"julie","","donohue","julie donohue","f","pubmed"
"jacques","","donzé","jacques donzé","m","pubmed"
"eddy","","van doorslaer","eddy van doorslaer","m","pubmed"
"susan","","dorman","susan dorman","f","pubmed"
"john","","dormandy","john dormandy","m","pubmed"
"colin","","dormuth","colin dormuth","m","pubmed"
"ian","","douglas","ian douglas","m","pubmed"
"james","","douketis","james douketis","m","pubmed"
"duska","","dragun","duska dragun","f","pubmed"
"dimitri","","drekonja","dimitri drekonja","m","pubmed"
"jane","","driver","jane driver","f","pubmed"
"francis","","drobniewski","francis drobniewski","m","pubmed"
"aloysius","","d'souza","aloysius d'souza","m","pubmed"
"jean-michel","","dubernard","jean-michel dubernard","m","pubmed"
"antoine","","duclos","antoine duclos","m","pubmed"
"mark","","duffy","mark duffy","m","pubmed"
"priya","","duggal","priya duggal","f","pubmed"
"trevor","","duke","trevor duke","m","pubmed"
"shannon","","dunlay","shannon dunlay","f","pubmed"
"kieron","","dunleavy","kieron dunleavy","m","pubmed"
"andrew","","dunn","andrew dunn","m","pubmed"
"patricia","","cane","patricia cane","f","pubmed"
"matthew","","dupre","matthew dupre","m","pubmed"
"emanuele","","durante-mangoni","emanuele durante-mangoni","m","pubmed"
"jane","","durga","jane durga","f","pubmed"
"xavier","","duval","xavier duval","m","pubmed"
"liselotte","","dyrbye","liselotte dyrbye","f","pubmed"
"kim","","eagle","kim eagle","f","pubmed"
"mary","","eapen","mary eapen","f","pubmed"
"cara","","ebbeling","cara ebbeling","f","pubmed"
"michael","","eber","michael eber","m","pubmed"
"david","","eddy","david eddy","m","pubmed"
"karen","","edmond","karen edmond","f","pubmed"
"kathryn","","edwards","kathryn edwards","f","pubmed"
"leonard","","egede","leonard egede","m","pubmed"
"kazuo","","eguchi","kazuo eguchi","m","pubmed"
"georg","","ehret","georg ehret","m","pubmed"
"susan","","ehringhaus","susan ehringhaus","f","pubmed"
"hartmut","","ehrlich","hartmut ehrlich","m","pubmed"
"sabine","","eichinger","sabine eichinger","f","pubmed"
"lisa","","einhorn","lisa einhorn","f","pubmed"
"magnus","","ekström","magnus ekström","m","pubmed"
"nabila","","el-bassel","nabila el-bassel","f","pubmed"
"ismail","","el-hamamsy","ismail el-hamamsy","m","pubmed"
"heather","","eliassen"," heather eliassen","f","pubmed"
"mitchell","","elkind","mitchell elkind","m","pubmed"
"joseph","","elmunzer"," joseph elmunzer","m","pubmed"
"linda","","elting","linda elting","f","pubmed"
"ezekiel","","emanuel","ezekiel emanuel","m","pubmed"
"peter","","embi","peter embi","m","pubmed"
"carolyn","","emery","carolyn emery","f","pubmed"
"murat","","emre","murat emre","m","pubmed"
"andreas","","engert","andreas engert","m","pubmed"
"renata","","engler","renata engler","f","pubmed"
"mike","","english","mike english","m","pubmed"
"kristine","","ensrud","kristine ensrud","f","pubmed"
"jonas","","eriksson","jonas eriksson","m","pubmed"
"timo","","erkinjuntti","timo erkinjuntti","m","pubmed"
"mark","","espeland","mark espeland","m","pubmed"
"katherine","","esposito","katherine esposito","f","pubmed"
"vidal","","essebag","vidal essebag","m","pubmed"
"andrés","","esteban","andrés esteban","m","pubmed"
"bruce","","ettinger","bruce ettinger","m","pubmed"
"jason","","evans","jason evans","m","pubmed"
"hazel","","everitt","hazel everitt","f","pubmed"
"justin","","ezekowitz","justin ezekowitz","m","pubmed"
"karl","","fagerström","karl fagerström","m","pubmed"
"ann","","falsey","ann falsey","f","pubmed"
"cheng","","fan","cheng fan","f","pubmed"
"maryam","","farvid","maryam farvid","f","pubmed"
"wildon","","farwell","wildon farwell","m","pubmed"
"farshad","","farzadfar","farshad farzadfar","m","pubmed"
"mina","","fazel","mina fazel","f","pubmed"
"brian","","feagan","brian feagan","m","pubmed"
"catherine","","féart","catherine féart","f","pubmed"
"alex","","federman","alex federman","m","pubmed"
"ted","","feldman","ted feldman","m","pubmed"
"david","","felson","david felson","m","pubmed"
"mark","","fendrick"," mark fendrick","m","pubmed"
"joshua","","fenton","joshua fenton","m","pubmed"
"mark","","ferguson","mark ferguson","m","pubmed"
"dean","","fergusson","dean fergusson","m","pubmed"
"harm","","feringa","harm feringa","m","pubmed"
"lia","","fernald","lia fernald","f","pubmed"
"helen","","fernandez","helen fernandez","f","pubmed"
"edouard","","ferrand","edouard ferrand","m","pubmed"
"jeanne","","ferrante","jeanne ferrante","f","pubmed"
"isabel","","ferreira","isabel ferreira","f","pubmed"
"donna","","fick","donna fick","f","pubmed"
"jean-noel","","fiessinger","jean-noel fiessinger","m","pubmed"
"véronique","","filippi","véronique filippi","f","pubmed"
"howard","","fink","howard fink","m","pubmed"
"eric","","finkelstein","eric finkelstein","m","pubmed"
"patrik","","finne","patrik finne","m","pubmed"
"kirstin","","finning","kirstin finning","f","pubmed"
"mariel","","finucane","mariel finucane","f","pubmed"
"lorenz","","fischer","lorenz fischer","m","pubmed"
"michael","","fischer","michael fischer","m","pubmed"
"steven","","fishbane","steven fishbane","m","pubmed"
"elliott","","fisher","elliott fisher","m","pubmed"
"katherine","","flegal","katherine flegal","f","pubmed"
"roy","","fleischmann","roy fleischmann","m","pubmed"
"david","","flockhart","david flockhart","m","pubmed"
"kathryn","","flynn","kathryn flynn","f","pubmed"
"aaron","","folsom","aaron folsom","m","pubmed"
"gregg","","fonarow","gregg fonarow","m","pubmed"
"tamara","","fong","tamara fong","f","pubmed"
"alexander","","ford","alexander ford","m","pubmed"
"earl","","ford","earl ford","m","pubmed"
"john","","forman","john forman","m","pubmed"
"stephen","","fortmann","stephen fortmann","m","pubmed"
"robert","","fowler","robert fowler","m","pubmed"
"robbie","","foy","robbie foy","m","pubmed"
"liana","","fraenkel","liana fraenkel","f","pubmed"
"charles","","francis","charles francis","m","pubmed"
"manuel","","franco","manuel franco","m","pubmed"
"paul","","franks","paul franks","m","pubmed"
"charles","","fraser","charles fraser","m","pubmed"
"susan","","frayne","susan frayne","f","pubmed"
"sarah","","frech","sarah frech","f","pubmed"
"lisa","","fredman","lisa fredman","f","pubmed"
"stephen","","freedman","stephen freedman","m","pubmed"
"matthew","","freiberg","matthew freiberg","m","pubmed"
"leif","","friberg","leif friberg","m","pubmed"
"terri","","fried","terri fried","f","pubmed"
"andreas","","fritsche","andreas fritsche","m","pubmed"
"dominick","","frosch","dominick frosch","m","pubmed"
"lars","","frost","lars frost","m","pubmed"
"rongwei","","fu","rongwei fu","f","pubmed"
"lorenzo","","fuccio","lorenzo fuccio","m","pubmed"
"nina","","fudge","nina fudge","f","pubmed"
"milford","","fulop","milford fulop","m","pubmed"
"shahinaz","","gadalla","shahinaz gadalla","f","pubmed"
"anat","","gafter-gvili","anat gafter-gvili","f","pubmed"
"william","","gahl","william gahl","m","pubmed"
"steven","","galetta","steven galetta","m","pubmed"
"karin","","galil","karin galil","f","pubmed"
"teresa","","gallagher","teresa gallagher","f","pubmed"
"thomas","","gallagher","thomas gallagher","m","pubmed"
"massimo","","galli","massimo galli","m","pubmed"
"john","","gallin","john gallin","m","pubmed"
"joseph","","gallo","joseph gallo","m","pubmed"
"gunjan","","gandhi","gunjan gandhi","m","pubmed"
"hai-nv","","gao","hai-nv gao","f","pubmed"
"lourdes","","garcia-garcia","lourdes garcia-garcia","f","pubmed"
"christopher","","gardner","christopher gardner","m","pubmed"
"rebekah","","gardner","rebekah gardner","f","pubmed"
"judith","","garrard","judith garrard","f","pubmed"
"tiffany","","gary","tiffany gary","f","pubmed"
"luigi","","gatta","luigi gatta","m","pubmed"
"joan","","gavaldà","joan gavaldà","f","pubmed"
"thomas","","geisbert","thomas geisbert","m","pubmed"
"joel","","gelfand","joel gelfand","m","pubmed"
"elvin","","geng","elvin geng","m","pubmed"
"janneane","","gent","janneane gent","f","pubmed"
"jeffrey","","gerber","jeffrey gerber","m","pubmed"
"hertzel","","gerstein","hertzel gerstein","m","pubmed"
"tara","bridget","giblin","tara bridget giblin","f","pubmed"
"martine","","gilard","martine gilard","f","pubmed"
"thomas","","gill","thomas gill","m","pubmed"
"kirrin","","gill","kirrin gill","f","pubmed"
"christopher","","gill","christopher gill","m","pubmed"
"clare","","gillies","clare gillies","f","pubmed"
"david","","gilligan","david gilligan","m","pubmed"
"ian","","gilron","ian gilron","m","pubmed"
"erik","","giltay","erik giltay","m","pubmed"
"adit","","ginde","adit ginde","m","pubmed"
"laura","","gitlin","laura gitlin","f","pubmed"
"robert","","giugliano","robert giugliano","m","pubmed"
"armando","","giuliano","armando giuliano","m","pubmed"
"svein","","gjelstad","svein gjelstad","m","pubmed"
"anna","","glasier","anna glasier","f","pubmed"
"alexander","","glassman","alexander glassman","m","pubmed"
"cathryn","","glazener","cathryn glazener","f","pubmed"
"robert","","glynn","robert glynn","m","pubmed"
"michael","","gnant","michael gnant","m","pubmed"
"alan","","go","alan go","m","pubmed"
"david","","goff","david goff","m","pubmed"
"barbara","","goff","barbara goff","f","pubmed"
"siddhartha","","gogia","siddhartha gogia","m","pubmed"
"yoav","","golan","yoav golan","m","pubmed"
"michael","","goldacre","michael goldacre","m","pubmed"
"raphaela","","goldbach-mansky","raphaela goldbach-mansky","f","pubmed"
"david","","golden","david golden","m","pubmed"
"ilan","","goldenberg","ilan goldenberg","m","pubmed"
"keith","","goldfeld","keith goldfeld","m","pubmed"
"samuel","","goldhaber","samuel goldhaber","m","pubmed"
"sue","","goldie","sue goldie","f","pubmed"
"gregg","","goldin","gregg goldin","m","pubmed"
"dana","","goldman","dana goldman","f","pubmed"
"john","","goldman","john goldman","m","pubmed"
"allan","","goldman","allan goldman","m","pubmed"
"ralph","","gonzales","ralph gonzales","m","pubmed"
"william","","goodson","william goodson","m","pubmed"
"james","","goodwin","james goodwin","m","pubmed"
"herman","","goossens","herman goossens","m","pubmed"
"ravi","","gopal","ravi gopal","m","pubmed"
"ram","","gordon","ram gordon","m","pubmed"
"nicoletta","","gossger","nicoletta gossger","f","pubmed"
"john","","gottdiener","john gottdiener","m","pubmed"
"daniel","","gottlieb","daniel gottlieb","m","pubmed"
"jeffrey","","gould","jeffrey gould","m","pubmed"
"judith","","graat","judith graat","f","pubmed"
"maud","","graff","maud graff","f","pubmed"
"david","","grande","david grande","m","pubmed"
"christopher","","granger","christopher granger","m","pubmed"
"bradi","","granger","bradi granger","f","pubmed"
"reuben","","granich","reuben granich","m","pubmed"
"alison","","grant","alison grant","f","pubmed"
"richard","","grant","richard grant","m","pubmed"
"giulia","","greco","giulia greco","f","pubmed"
"robert","","green","robert green","m","pubmed"
"john","","green","john green","m","pubmed"
"sheldon","","greenfield","sheldon greenfield","m","pubmed"
"nancy","","greengold","nancy greengold","f","pubmed"
"kurt","","greenlund","kurt greenlund","m","pubmed"
"nancy","","greer","nancy greer","f","pubmed"
"edward","","gregg","edward gregg","m","pubmed"
"paul","","griffiths","paul griffiths","m","pubmed"
"stefano","","grifoni","stefano grifoni","m","pubmed"
"beatriz","","grinsztejn","beatriz grinsztejn","f","pubmed"
"francine","","grodstein","francine grodstein","f","pubmed"
"joshua","","groman","joshua groman","m","pubmed"
"robert","","gross","robert gross","m","pubmed"
"david","","grossman","david grossman","m","pubmed"
"steven","","grover","steven grover","m","pubmed"
"hajo","","grundmann","hajo grundmann","m","pubmed"
"mary","","grzybowski","mary grzybowski","f","pubmed"
"francisco","","guarner","francisco guarner","m","pubmed"
"james","","guevara","james guevara","m","pubmed"
"hitinder","","gurm","hitinder gurm","m","pubmed"
"paul","","haber","paul haber","m","pubmed"
"knut","","hagen","knut hagen","m","pubmed"
"tyson","","hagen","tyson hagen","m","pubmed"
"moti","","haim","moti haim","m","pubmed"
"andy","","haines","andy haines","m","pubmed"
"peter","","hajek","peter hajek","m","pubmed"
"chanita","hughes","halbert","chanita hughes halbert","f","pubmed"
"aron","","hall","aron hall","m","pubmed"
"stein","","hallan","stein hallan","m","pubmed"
"carmel","","halley","carmel halley","f","pubmed"
"alison","","halliday","alison halliday","f","pubmed"
"al","","hallstrom","al hallstrom","m","pubmed"
"jari","","halonen","jari halonen","m","pubmed"
"peder","","halvorsen","peder halvorsen","m","pubmed"
"mark","","hamer","mark hamer","m","pubmed"
"elizabeth","","haney","elizabeth haney","f","pubmed"
"mary","","hannah","mary hannah","f","pubmed"
"edward","","hannan","edward hannan","m","pubmed"
"marisa","","hanney","marisa hanney","f","pubmed"
"anna","","hansell","anna hansell","f","pubmed"
"karen","","hansen","karen hansen","f","pubmed"
"luke","","hansen","luke hansen","m","pubmed"
"tanzina","","haque","tanzina haque","f","pubmed"
"rebecca","","hardy","rebecca hardy","f","pubmed"
"robert","","harrington","robert harrington","m","pubmed"
"jeffrey","","harris","jeffrey harris","m","pubmed"
"robert","","hart","robert hart","m","pubmed"
"lisa","","hartling","lisa hartling","f","pubmed"
"philip","","hashkes","philip hashkes","m","pubmed"
"ziv","","haskal","ziv haskal","m","pubmed"
"romana","","hasnain-wynia","romana hasnain-wynia","f","pubmed"
"maija","","hassinen","maija hassinen","f","pubmed"
"stephen","","hauser","stephen hauser","m","pubmed"
"mary","","hawn","mary hawn","f","pubmed"
"tomoshige","","hayashi","tomoshige hayashi","m","pubmed"
"edward","","hayes","edward hayes","m","pubmed"
"daniel","","hayes","daniel hayes","m","pubmed"
"julia","","hayes","julia hayes","f","pubmed"
"feng","","he","feng he","m","pubmed"
"jenny","","head","jenny head","f","pubmed"
"rory","","collins","rory collins","f","pubmed"
"robert","","hecht","robert hecht","m","pubmed"
"susan","","heckbert","susan heckbert","f","pubmed"
"michelle","","hecker","michelle hecker","f","pubmed"
"jan","","heeringa","jan heeringa","m","pubmed"
"asefeh","","heiat","asefeh heiat","f","pubmed"
"robert","","heine","robert heine","m","pubmed"
"michele","","heisler","michele heisler","f","pubmed"
"harry","","hemingway","harry hemingway","m","pubmed"
"marleen","","hendriks","marleen hendriks","f","pubmed"
"carl","","heneghan","carl heneghan","m","pubmed"
"claudia","","henschke","claudia henschke","f","pubmed"
"matthew","","hepburn","matthew hepburn","m","pubmed"
"raoul","","herbrecht","raoul herbrecht","m","pubmed"
"jane","","herlihy","jane herlihy","f","pubmed"
"luke","","hermann","luke hermann","m","pubmed"
"barbara","","herwaldt","barbara herwaldt","f","pubmed"
"eva","","herweijer","eva herweijer","f","pubmed"
"stanley","","heshka","stanley heshka","m","pubmed"
"bradford","","hesse","bradford hesse","m","pubmed"
"vera","","heydendael","vera heydendael","f","pubmed"
"gerald","","hickson","gerald hickson","m","pubmed"
"levita","","hidayat","levita hidayat","f","pubmed"
"takahiro","","higashi","takahiro higashi","m","pubmed"
"jonathan","","hill","jonathan hill","m","pubmed"
"kenneth","","hill","kenneth hill","m","pubmed"
"kevin","","hill","kevin hill","m","pubmed"
"sarah","","hilmer","sarah hilmer","f","pubmed"
"daniel","","hind","daniel hind","m","pubmed"
"alan","","hinderliter","alan hinderliter","m","pubmed"
"gideon","","hirschfield","gideon hirschfield","m","pubmed"
"harriet","","hiscock","harriet hiscock","f","pubmed"
"anders","","hjern","anders hjern","m","pubmed"
"alan","","ho","alan ho","m","pubmed"
"michael","","ho"," michael ho","m","pubmed"
"susan","","hocevar","susan hocevar","f","pubmed"
"pat","","hoddinott","pat hoddinott","m","pubmed"
"mary","","hoelscher","mary hoelscher","f","pubmed"
"kerstin","","hogg","kerstin hogg","f","pubmed"
"stefan","","hohnloser","stefan hohnloser","m","pubmed"
"anne","","holbrook","anne holbrook","f","pubmed"
"hallvard","","holdaas","hallvard holdaas","m","pubmed"
"priscilla","","hollander","priscilla hollander","f","pubmed"
"rury","","holman","rury holman","m","pubmed"
"william","","holmes","william holmes","m","pubmed"
"michael","","holmes","michael holmes","m","pubmed"
"jon-erik","","holty","jon-erik holty","m","pubmed"
"eva","","lonn","eva lonn","f","pubmed"
"karl","","horvath","karl horvath","m","pubmed"
"david","","hostler","david hostler","m","pubmed"
"matthew","","hotopf","matthew hotopf","m","pubmed"
"sherilyn","","houle","sherilyn houle","f","pubmed"
"barbara","","howard","barbara howard","f","pubmed"
"philippa","","howden-chapman","philippa howden-chapman","f","pubmed"
"amanda","","howerton","amanda howerton","f","pubmed"
"kenneth","","holroyd","kenneth holroyd","m","pubmed"
"marilyn","","hravnak","marilyn hravnak","f","pubmed"
"matthew","","hsieh","matthew hsieh","m","pubmed"
"chi-yuan","","hsu","chi-yuan hsu","m","pubmed"
"frank","","hu","frank hu","m","pubmed"
"gang","","hu","gang hu","m","pubmed"
"jim","","hu","jim hu","m","pubmed"
"alison","","huang","alison huang","f","pubmed"
"susan","","huang","susan huang","f","pubmed"
"elbert","","huang","elbert huang","m","pubmed"
"rebecca","","hubbard","rebecca hubbard","f","pubmed"
"melissa","","hudson","melissa hudson","f","pubmed"
"jeff","","huffman","jeff huffman","m","pubmed"
"tim","","hughes","tim hughes","m","pubmed"
"richard","","hughes","richard hughes","m","pubmed"
"anja","","huizink","anja huizink","f","pubmed"
"michael","","hummel","michael hummel","m","pubmed"
"linda","","humphrey","linda humphrey","f","pubmed"
"chien-ching","","hung","chien-ching hung","m","pubmed"
"brian","","hurley","brian hurley","m","pubmed"
"charles","","huskins"," charles huskins","m","pubmed"
"gero","","hütter","gero hütter","m","pubmed"
"rachel","","huxley","rachel huxley","f","pubmed"
"frederik","","hvid-jensen","frederik hvid-jensen","m","pubmed"
"anders","","hviid","anders hviid","m","pubmed"
"emily","","hyle","emily hyle","f","pubmed"
"luisa","","ibáñez","luisa ibáñez","f","pubmed"
"masayuki","","ikeda","masayuki ikeda","m","pubmed"
"judy","","illes","judy illes","f","pubmed"
"thomas","","imperiale","thomas imperiale","m","pubmed"
"lawrence","","impey","lawrence impey","m","pubmed"
"sharon","","inouye","sharon inouye","f","pubmed"
"marco","","inzitari","marco inzitari","m","pubmed"
"brian","","isetts","brian isetts","m","pubmed"
"farhad","","islami","farhad islami","m","pubmed"
"andrew","","jackson","andrew jackson","m","pubmed"
"eric","","jacobs","eric jacobs","m","pubmed"
"poul","harboe","jacobsen","poul harboe jacobsen","m","pubmed"
"steven","","jacobsen","steven jacobsen","m","pubmed"
"vanessa","","jacoby","vanessa jacoby","f","pubmed"
"tazeen","","jafar","tazeen jafar","f","pubmed"
"nadim","","jafri","nadim jafri","m","pubmed"
"haseeb","","jafri","haseeb jafri","m","pubmed"
"reshma","","jagsi","reshma jagsi","f","pubmed"
"rajiv","","jain","rajiv jain","m","pubmed"
"mrudula","","jakkula","mrudula jakkula","f","pubmed"
"sophie","","jamal","sophie jamal","f","pubmed"
"matthew","","james","matthew james","m","pubmed"
"catriona","","jamieson","catriona jamieson","f","pubmed"
"konrad","","jamrozik","konrad jamrozik","m","pubmed"
"karin","","janata","karin janata","f","pubmed"
"marijke","","jansen-van der weide","marijke jansen-van der weide","f","pubmed"
"james","","jarrett","james jarrett","m","pubmed"
"robert","","jasmer","robert jasmer","m","pubmed"
"sun","ha","jee","sun ha jee","m","pubmed"
"barbara","","jefferis","barbara jefferis","f","pubmed"
"tom","","jefferson","tom jefferson","m","pubmed"
"petra","","jellema","petra jellema","f","pubmed"
"timothy","","jenkins","timothy jenkins","m","pubmed"
"donald","","jensen","donald jensen","m","pubmed"
"janneke","","jentink","janneke jentink","f","pubmed"
"peter","","jepsen","peter jepsen","m","pubmed"
"anthony","","jerant","anthony jerant","m","pubmed"
"junfang","","ji","junfang ji","f","pubmed"
"bernd","","jilma","bernd jilma","m","pubmed"
"david","","jiménez","david jiménez","m","pubmed"
"mark","","jit","mark jit","m","pubmed"
"jan-erik","","johansson","jan-erik johansson","m","pubmed"
"kari","","johansson","kari johansson","f","pubmed"
